Id,Title,CCLI,Themes,Notes,Last Scheduled Date,Song Tag 1,Song Tag 2,Song Tag 3,Song Tag 4,Arrangement 1 Name,Arrangement 1 BPM,Arrangement 1 Length,Arrangement 1 Notes,Arrangement 1 Keys,Arrangement 1 Chord Chart,Arrangement 1 Chord Chart Key,Arrangement 1 Tag 1,Arrangement 1 Tag 2,Arrangement 1 Tag 3,Arrangement 2 Name,Arrangement 2 BPM,Arrangement 2 Length,Arrangement 2 Notes,Arrangement 2 Keys,Arrangement 2 Chord Chart,Arrangement 2 Chord Chart Key,Arrangement 2 Tag 1,Arrangement 2 Tag 2,Arrangement 2 Tag 3,Arrangement 3 Name,Arrangement 3 BPM,Arrangement 3 Length,Arrangement 3 Notes,Arrangement 3 Keys,Arrangement 3 Chord Chart,Arrangement 3 Chord Chart Key,Arrangement 3 Tag 1,Arrangement 3 Tag 2,Arrangement 3 Tag 3,Arrangement 4 Name,Arrangement 4 BPM,Arrangement 4 Length,Arrangement 4 Notes,Arrangement 4 Keys,Arrangement 4 Chord Chart,Arrangement 4 Chord Chart Key,Arrangement 4 Tag 1,Arrangement 4 Tag 2,Arrangement 4 Tag 3
13481914,Victoria in Isus,,"","","April 04, 2021","","","","",Default Arrangement,146,295,"",G,"","",Language: Romanian,Speed: Fast,Style: Easter,,,,,,,,,,,,,,,,,,,,,
13507625,Revarsa Acum,,"","",,"","","","",Default Arrangement,114,230,"",F,"","","",Speed: Fast,"",,,,,,,,,,,,,,,,,,,,,
13578128,All my Hope,,"","","September 19, 2017","","","","",Default Arrangement,,0,"",C,"","","","","",,,,,,,,,,,,,,,,,,,,,
13578178,All The Poor And Powerless,5881130,"Praise, Proclamation, Worship","","February 23, 2021","","","","",All Sons & Daughters,74,337,"",G,"
INTRO: | Em / C / | G | (x4)

VERSE 1:
|Em        D             G       C   | / / / / |
  All the poor and powerless
     | Em        D          G    C | / / / / |
And all the lost and lonely
      | Em         D              G             C   | / / / / |
And  all the thieves will come confess
       | Em            D         G    C  | / / / / |
And know that You are ho - ly
        | Em            D         C    G | / / / / |
And know that You are ho - ly

CH:
       Em       C
And all will sing out
  G
Hallelujah
       Em          C
And we will cry out
  G
Hallelujah

INTRO (x2)

VERSE 2: **<I><b>full band after ""content"" </I></b>**
And all the hearts who are <b>content</b>
And all who feel unworthy
And all who hurt with nothing left
Will know that You are holy
Will know that You are holy
COLUMN_BREAK

CH (x2)

INTERLUDE: | F / C / | G | -II- | (x2)

BRIDGE 1: (x4)
   G
Shout it
                                                  D
Go on and scream it from the mountains
                                      Em
Go on and tell it to the masses
                  C 
That He is     God


BRIDGE 2: (x2)
<I><b>(Leader:)</b>
And we will sing out
Hallelujah
And we will cry out
Hallelujah
And we will sing out 
Hallelujah</I>

<I><b>(Choir:)</b></I>
Shout it
Go on and scream it from the mountains
Go on and tell it to the masses
That He is God 

BRIDGE 1 <I> drop</I>

CH (x2)

INTRO (x2)",G,"","","",,,,,,,,,,,,,,,,,,,,,
13578181,Always,,"","",,"","","","",Default Arrangement,,0,"",C#,"",G,"","","",,,,,,,,,,,,,,,,,,,,,
13578187,Anchor,6514121,"Sustainer, Strength","","December 31, 2021","","","","",Bridge,,0,"",Am-Bm,"",,"","","",Hillsong Worship,73,396,"","C, D","
INTRO: 
[| Am | -II- | C | -II- | G | -II- | FM7 | -II- |]


VERSE 1:
                 Am
I have this hope
                                 C
As an anchor for my   soul
                        G
Through every   storm
                     Am
I will hold to       You


VERSE 2:
With endless love
All my fear is swept away
In everything
I will trust in You


CHORUS:
                F                                      C
There is hope in the promise of the    cross
               Dm                Am                         G
You gave everything to save the world You love
                F                                     Am
And this hope is an anchor for my       soul
                  G                                F
Our God will stand unshakable

COLUMN_BREAK

INTRO

VERSE 3:
Unchanging One
You who was and is to come
Your promise sure
You will not let go

CH x2

INTERLUDE: | Am | F | C | G | 

BRIDGE: x3
          Am
Your Name is higher
            F
Your Name is greater
C                          G
All my hope is in     You
          Am
Your word unfailing
            F
Your promise unshaken
C/E                        G
  All my hope is in    You


INTERLUDE x2

BRIDGE x2 

CHORUS",C,"","","",,,,,,,,,,,,,,
13578189,Because of Your Love,,"","","September 15, 2020","","","","",Default Arrangement,,0,"",A,"","","","","",,,,,,,,,,,,,,,,,,,,,
13578193,Beloved,,"","",,"","","","",Default Arrangement,,0,"",C,"","","","","",,,,,,,,,,,,,,,,,,,,,
13578194,Beneath The Waters (I Will Rise),6179573,Baptism,"","November 02, 2021","","","","",Default Arrangement,148,0,"",A,"INTRO: (x2)
| A / / E | A / / E | F#m / / E | F#m / / E |


VERSE 1:    <b><I>***INTRO CHORDS***</I></b>
This is my revelation: 
Christ Jesus crucified
Salvation through repentance 
At the cross on which He died


VERSE 2:
Now hear my absolution: 
Forgiveness for my sin
And I sink beanth the waters
That Christ was buried in

CHORUS:
           D2                  A
I will rise, I will rise
           E                          F#m
As Christ was raied to life
                D2                    A
Now in Him, now in Him
         E
I live


VERSE 3:
I stand a new creation
Baptised in blood and fire
No fear of condemnation
By faith I'm justified


CHORUS (x2)
COLUMN_BREAK
BRIDGE:
D
   I rise as You are risen
A
   Declare Your rule and reign
E
   My life confess Your lordship
F#m
    And glorify Your name
D
   Your word it stands eternal
A
   Your kingdom knows no end
E
   Your praise goes on forever
F#m
     And on and on again
D
    No power can stand against You
A
   No curse assault Your throne
E
    No one can steal Your glory
F#m
     For it is Yours alone
D
    I stand to sing Your praises
A
    I stand to testify
E
   For I was dead in my sin


CHORUS (x2) >> CHORUS <I>drop</I>",A,"","","",,,,,,,,,,,,,,,,,,,,,
13578197,Bones,,"","",,"","","","",Default Arrangement,,0,"",A,"","","","","",,,,,,,,,,,,,,,,,,,,,
13578198,Break Every Chain,5910977,"Jesus' name, Atonement, Power, Freedom, Redemption, Sacrifice","","March 13, 2022","","","","",Jesus Culture,68,494,"","A, D","INTRO:
F#m D A E

CHORUS:
              F#m     D                     A      E
There is power in the name of Jesus
              F#m     D                     A      E
There is power in the name of Jesus
              F#m     D                     A      E
There is power in the name of Jesus
                       F#m
To break every chain
                        D
To break every chain
                       A        E
To break every chain

VERSE:
F#m    D         A      E
All sufficient sacrifice
       F#m  D       A          E
So freely given such a price 
             F#m      D
Bought our redemption
  A             E                 F#m D A E
Heaven's gates swing wide

CHORUS 2:
                  F#m  D      A   E
There's an army rising up 
                  F#m  D      A   E
There's an army rising up 
                  F#m  D      A   E
There's an army rising up 

                       F#m
To break every chain
                        D
To break every chain
                       A        E
To break every chain",A,"","","",,,,,,,,,,,,,,,,,,,,,
13578199,Broken Vessels,,"","",,"","","","",Default Arrangement,,0,"",G,"","","","","",,,,,,,,,,,,,,,,,,,,,
13578200,Brokenness Aside,,"","","August 21, 2018","","","","",Default Arrangement,,0,"",C,"","","","","",,,,,,,,,,,,,,,,,,,,,
13578203,Christ is Enough,,"","","November 30, 2021","","","","",Default Arrangement,80,0,"","A, F","
INTRO: | F#m | D | A | E/G# | (x2)

VERSE 1:
   F#m                       D     
Christ is my reward
                            A       E/G#
And all of my devotion
                   F#m                           D  
Now there's nothing in this world 
                                  A     E/G#
That could ever satisfy


PRE-CHORUS 1:
            C#m             D       E               F#m
Through every trial,    my soul will sing
     C#m              D      F#m            | E | 
No turning back,   I've been set free


CHORUS:
     A
Christ is enough for me, 
   F#m                         E     D
Christ is enough for me
                        E    F#m      
Everything I need is in You,
 D                   E
   Everything I  need


VERSE 2:
Christ my all in all, 
My joy and my salvation
And this hope will never fail, 
Heaven is our home

PRE-CHORUS 2:
            C#m               D       E               F#m
Through every storm,   my soul will sing
  C#m           | D |                     | F#m  /  E  /  |
Jesus is here,      to God be the glo   -   ry

COLUMN_BREAK

CHORUS >> INTERLUDE: | A | (x4)


BRIDGE 1:
               A  (4)                 (2)
I have deci-ded to follow Jesus, 
                   D                       E
No turning back, no turning   back 
               A  (4)                 (2)
I have deci-ded to follow Jesus, 
                   D            E        A
No turning back, no turning   back 


BRIDGE 2:
                   F#m   D                       E         F#m
The cross before me, the world behind me, 
                   D    F#m               E
No turning back,     no turning   back 
                   F#m   D                       E         F#m
The cross before me, the world behind me, 
                   D            E       | A | -II- |    
No turning back, no turning    back


BREAK >> CHORUS (x2)

BRIDGE 3:     <I>(Same chords as BRIDGE 2)</I>
I have decided to follow Jesus, 
No turning back,  no turning back 
I have decided to follow Jesus, 
No turning back, no turning back 

BRIDGE 4:
               A  (4)                 (2)
I have deci-ded to follow Jesus, 
                   D    F#m               E
No turning back,     no turning   back 
               A  (4)                 (2)
I have deci-ded to follow Jesus, 
                   D            E        A
No turning back, no turning   back 
",A,"","","",,,,,,,,,,,,,,,,,,,,,
13578204,Come Away,,"","",,"","","","",Default Arrangement,,0,"",G,"","","","","",,,,,,,,,,,,,,,,,,,,,
13578205,Come Thou Fount Gateway Worship,,"","","November 14, 2017","","","","",Default Arrangement,,0,"",D,"","","","","",,,,,,,,,,,,,,,,,,,,,
13578209,For The Sake Of The World,6227030,Evangelism,"","September 26, 2021","","","","",Default Arrangement,,0,"",F,"
INTRO: | F | Bb/F | F | Bb/F | 

VERSE 1:
F                                Bb/F
   I'm laying down my life
                              F
I'm giving up control
                            Bb/F
I'm never looking back
                 Dm
I surrender all
                                 Bb              F      Bb/F 
I'm living for Your glory on the earth


VERSE 2:
This passion in my heart
This stirring in my soul
To see the nations bow
For all the world to know
I'm living for Your glory on the earth


CHORUS 1:
  F                                                                     
       For the sake of the world
Bb/F
       Burn like a fire in me
  F         
       Light a flame in my soul
Bb/F
       For every eye to see
Dm                               
       For the sake of the world      
 Bb                                   (F)
       Burn like a fire in me


INTRO >> VERSE 2

CHORUS 2:
For the sake of the world 
Burn like a fire in me
Light a flame in my soul 
For every eye to see
For the sake of the world 
Burn like a fire in me   <b>(x2)</b>
F                           C
   Like a fire in me
COLUMN_BREAK

BRIDGE: (x2)
Dm
      For every knee to bow down
Bb 
      For every heart to believe
 F
      For every voice to cry out
 C
      Burn like a fire in me
Dm
      For every tongue to confess
Bb
      That you alone are the King
 F
      You are the hope of the earth
 C
      Burn like a fire in me


INTERLUDE:
| Bb | C | Dm | F | Bb | Gm | Dm | Csus | 


CHORUS 3: 
For the sake of the world 
Burn like a fire in me
Light a flame in my soul 
For every eye to see
For the sake of the world 
                                  | F | C |
Burn like a fire in me  
Dm                                                                     
     For the sake of the world
Bb
     Burn like a fire in me
F         
      Light a flame in my soul
C
      For every eye to see
Dm                               
      For the sake of the world      
Bb                                    | F | C |
     Burn like a fire in me


INTERLUDE 2: | Dm | Bb | F | C | (x2)


BRIDGE (x2) >> CHORUS 3",F,"","","",,,,,,,,,,,,,,,,,,,,,
13578212,Give Me Faith,5680939,"Christian Life, , Trust, Faith, Surrender","","January 19, 2022","","","","",Elevation Worship,72,300,"","A, F: Lower, G","
INTRO: | Gm  /  F/C  /  | F2  /  (C)  / | (x4)

VERSE 1: 
F                     C 
     I need you
    Dm                        Bb
To soften my heart, break me apart 
           F            C
I need     you to open my eyes 
      Dm                                   Bb
To see that you're shaping my    life


PRE-CHORUS:
| Dm   Bb | C / / / | 
    All   I     am 
| Dm  Bb   F  /  | C / / / |
    I     surr-en -  der 


CHORUS:
Bb                F
     Give me faith 
       C                        Dm
To trust what You say 
Bb                      F
     That You're good 
        Dm                  C    Gm    
And Your love is great 
          Bb              F
I'm bro - ken inside 
    C               | Bb | C |  
I give You my life

COLUMN_BREAK

VERSE 2: 
I need you 
To soften my heart, to break me apart 
I need you to pierce through the dark 
And cleanse every part of me 


PRE-CHORUS 

CHORUS 

INSTRUMENTAL:
| Bb / F / | C / Dm / |
| Bb / F / | Dm / C / | 


BRIDGE: (x4, <b>drums only 3rd time</b>)
BbM9                 F
     I may be weak 
C                              Dm7
   But Your Spirit's strong in me 
BbM9                         F
     My flesh may fail 
Dm7                             C
     But my God You never will 


CHORUS (x2) <I>drop and build at half</I>

BRIDGE",F,"","","",,,,,,,,,,,,,,,,,,,,,
13578214,Glorious (Jesus Culture),,"","","January 25, 2022","","","","",Default Arrangement,,0,"","E: (Same as original), G","
INTRO: | Em | C | G | -II- | (x4)


VERSE 1:
        G                  Em
And hope fills my       soul
                                     C
The love that You've shown
               Em                      D
Brings refreshing like the rain
         G                       Em
And peace floods my        heart
                                  C
I've known nothing apart
   Em                                      D
Apart from Your goodness, God


CHORUS 1:
             Em   D/F#   G
You are glo   -  ri  -   ous
  C              Em         D
You are holy,        holy
     Em    D/F#     G
The hea - vens   shout
             C            Em        D
'Cause You are worthy, worthy


INTRO (x2)
COLUMN_BREAK

VERSE 2:
Your love frees my soul
And fear has no hold
For You have broken the chains
And now joy fills my life
Your Spirit, Your Light
I'm undone by the kindness of Christ


CHORUS 2:
You are glorious
You are holy, holy
The heavens shout
'Cause You are worthy, worthy
My soul cries out
'Cause You are holy, holy
The nations will shout
'Cause You are worthy, worthy


INTERLUDE: | CM7 | Em | G | D | (x2)


BRIDGE: (x4)
          CM7
At the sound of our praise
       Em
The heavens will shake 
               G                     D
and the earth will move

CHORUS 2 


INTRO (x4)",G,"","","",,,,,,,,,,,,,,,,,,,,,
13578215,Glory In The Highest,,"","","December 18, 2018","","","","",Default Arrangement,,0,"",C,"","","","","",,,,,,,,,,,,,,,,,,,,,
13578217,God You Reign,5137011,"Adoration, King","",,"","","","",Default Arrangement,,0,"",C,"","","","","",,,,,,,,,,,,,,,,,,,,,
13578218,Grace So Glorious,,"","","March 28, 2017","","","","",Default Arrangement,,0,"",C,"","","","","",,,,,,,,,,,,,,,,,,,,,
13578219,Great Are You Lord,,"","","January 18, 2022","","","","",Default Arrangement,144,0,As written.,"E, F","Intro

F  Am  G  (2x)

Verse

         F             Am
You give life, You are love
          G
You bring light to the darkness
         F           Am 
You give hope, You restore
       G
Every heart that is broken
F Am            G
  Great are You, Lord

Chorus

          F              Am
It's Your breath in our lungs
      G
So we pour out our praise, we pour out our praise
          F              Am
It's Your breath in our lungs
      G            
So we pour out our praise to You only



Bridge

C        
All the earth will shout Your praise
Dm
Our hearts will cry, these bones will sing
F2             C
Great are You, Lord

Ending: F  Am  G  C",C,"",Speed: Medium,"",,,,,,,,,,,,,,,,,,,,,
13578221,Great I Am,5881491,"Desire, Proclamation","","February 06, 2022","","","","",New Life Worship,80,326,"","A, Bb","
INTRO: 
| A | Bm7  /  E/G# / |  (x2)


VERSE 1:
A                        Bm7    E/G#                   A
   I want to be close,     close to your side
                        Bm7       E/G#          F#m7
So Heaven is real    and death is a lie
                        Bm7     E/G#               A
I wanna hear voices  of angels above
                     Bm7
Singing as one


CHORUS:
 E/G#   F#m7                   D
Hallelu    -  jah,  Holy, Ho-ly
               A                                  E
God Almi-ghty, The Great I Am
               F#m7                   D
Who is wo-rthy? None besi-de thee
               A                                  (E)
God Almi-ghty, (The Great I Am)


VERSE 2:
I wanna be near, near to your heart
Loving the world, hating the dark
I wanna see dry bones living again
Singing as one
COLUMN_BREAK

CHORUS

TAG:
                    | E / F#m7 / | D / / / |
(The Great I Am)
                  | E / F#m7 / | D / / / |
The Great I Am


BRIDGE:
F#m7
    The mountains shake before him
    The demons run and flee
D
    At the mention of the name 
    ""King Of Majesty""!
A
    There is no power in Hell, 
    nor any who can stand
E       
    Before the power and the presence of      


                     | F#m7 / / /| D / / /| A / / /| E / / /|
The Great I Am! 


CHORUS (x2) >> TAG

BRIDGE  <I>(break at the end)</I>

CHORUS >> TAG (x2)",A,"","","",,,,,,,,,,,,,,,,,,,,,
13578222,The Greatness Of Our God,5660739,"God's Greatness, Greatness, Proclamation, Faith, Glory","","March 06, 2022","","","","",Default Arrangement,120,257,"","E, G","
INTRO: | C | D | (x2)

VERSE 1:
              C
Give me eyes to see
    G                        D
More of who You are
                 C
May what I behold,
  G                          D
Still my anxious heart.
                 C
Take what I have known
           G                D
And break it all apart
                         C                        D
For You my God, are greater still.


CHORUS:
        C          G
No sky contains,
     D                 Em
No   doubt restrains,
                    C
All You are,
          G                    D
The greatness of our    God.
                   C            G
I spend my life to know,
             D                 Em
And I'm   far from close
                   C
To all You are,
            G                   D
The greatness of our    God.
COLUMN_BREAK

C | D | (x2)

VERSE 2:
Give me grace to see
Beyond this moment here.
To believe that there
Is nothing left to fear.
That You alone are high above it all.
For You my God, are greater still.

CHORUS (x2)

INTERLUDE: C G D Em | C G D / / /

BRIDGE (x2)
                        C
And there is nothing
                G            D
That can ever separate us.
                 C                        G
There is nothing that can ever
         D                         Em
Separate us from Your love.
       C          G            D                 Em
No life, no death, of this I am convinced.
                C                        D
You my God, are greater still.


ALTERNATE CHORUS:
And no words can say, or song convey,
All You are the greatness of our God.
I spend my life to know,
And I'm far from close
To all You are,
The greatness of our God >> CHORUS

TAG:
                   C
To all You are,
            G                   D
The greatness of our    God.",G,"","","",,,,,,,,,,,,,,,,,,,,,
13578224,How He Loves Us,,"","","April 25, 2017","","","","",Default Arrangement,,0,"",C,"","","","","",,,,,,,,,,,,,,,,,,,,,
13578226,I Wonder,6093745,"Creation, Creator, Majesty","","February 23, 2021","","","","",Default Arrangement,,0,"",Bb,"
INTRO: | Bb | -II- |


VERSE 1:
            Bb       
At the stars in the night, I wonder
            Gm7
At Your lightning in the sky, I shudder
         Fsus                            Eb2
Your glory is a blanket that covers
                             | Bb | -II- |
Every living thing
         Bb 
I'm in awe at the majesty of who You are
       Gm7
Your love is a seal burnt inside my heart
Fsus                                         Eb2
   All of the day I want to be where You are
                   | Bb | -II-|
Holy Father


PRE-CHORUS:
          Gm7  
And it feels like 
            Eb2                          Bb
There's not enough praise inside of me
                        Gm7
With all these words,
            Eb2                     Bb
 all my heart can sing is holy, 
            Fsus
You are holy
COLUMN_BREAK

CHORUS:
Bb
Jesus Christ, You bled Your love, 
                                       EbM7
Laid down Yourself, and gave me life
In naked shame You hung and 
  /D        Cm7
You were lifted high
                                      Bb      Fsus
Here I lay in awe and wonder
 Bb
I am afraid, for no one's ever sacrificed 
      EbM7
And loved me this way
                                      /D         Cm7
So on my face I fall under Your heavy grace
                                      Bb
Here I lay in awe and wonder
 Gm7  EbM7             Bb
Ooo,    ooo     and I wonder


VERSE 2:
I'm in awe at the majesty of who You are
Your love is a seal burnt inside my heart
All of the day I want to be where You are,
Holy Father


PRE-CHORUS >> CHORUS

TAG:
 Gm7  EbM7             Bb      (Fsus)
Ooo,    ooo     and I wonder


CHORUS <I>(break)</I> >> TAG

",Bb,"","","",,,,,,,,,,,,,,,,,,,,,
13578227,Jesus Lover Of My Soul,,"","","July 14, 2020","","","","",Default Arrangement,,0,"",G,"G        D          Dsus D
Jesus, lover of my soul

Em           C             D
Jesus, I will never let You go

G                D          Dsus D
You've taken me from the miry clay

Em                     C          D
Set my feet upon the rock and now I know

G           D Dsus  D
I love You, I need You

Em                         C                 D
Though my world may fall, I'll never let You go

G          D      Dsus D
My Savior, my closest friend

Em                   C             D
I will worship You until the very end",G,"","","",,,,,,,,,,,,,,,,,,,,,
13578228,Lion And The Lamb,5487699,"","","December 05, 2021","","","","",Default Arrangement,,0,"Full band Intro 2x; Die down for Vs 1; Full band in for Chorus 1x; Intro 1x; Vs 2; Chorus 1x; Intro 1x; Die down and build up bridge Bridge 4x; Break on G for guitar solo, full band in on Em; Chorus 1x; End w/ Intro sequence 1x",F,"","","","","",,,,,,,,,,,,,,,,,,,,,
13578229,The Lost Are Found,5894268,"Adoration, God Incarnate, Healing, Jesus, kingdom, Praise, Redemption, Restoration, Transformation","","March 21, 2017","","","","",Default Arrangement,,0,"",Bb,"",B,"","","",,,,,,,,,,,,,,,,,,,,,
13578231,Love Is Like Fire,,"","",,"","","","",Default Arrangement,,0,"",E,"","","","","",,,,,,,,,,,,,,,,,,,,,
13578232,Made Alive,,"","","October 31, 2021","","","","",Default Arrangement,,0,"","F, G","
INTRO: | C / Em / | D / G / | (x2)


VERSE 1
  C                          Em
I once was dead in sin,
    D                        | C / Em / | D |
Alone and hopeless
      C                      Em
A child of wrath I walked,
        D                           | C / Em / | D |
Condemned in darkness
                  C                          Em
But Your mercy brought new life,
       D
And in your love and kindness
  C                              Em
Raised me up with Christ,
         D                         | / / / / |
And made me righteous


CHORUS
                 C              Em                 D       G
You have bought me back with the riches of
             C        Em             D          G
Your amazing grace and relentless love
                  C       Em                  D       G 
I’m made alive forever with you life forever
                C          Em       D   G
By your grace I’m saved
COLUMN_BREAK

VERSE 2
Lord you are the light that broke the darkness 
You satisfy my soul when I am heartless
If ever I forget, my true identity, 
Show me who I am, and help me to believe

CHORUS

INTRO (x2)

BRIDGE (x2)
      C                 Em     D
My sin has been erased
       C              Em     D
I’ll never be the same

CHORUS <I>drums</I> >> CHORUS

INTRO (x4)",G,"","","",,,,,,,,,,,,,,,,,,,,,
13578235,Holy by Matt Redman,,"","",,"","","","",Default Arrangement,,0,"",G#,"","","","","",,,,,,,,,,,,,,,,,,,,,
13578236,Multiplied,,"","","February 13, 2018","","","","",Default Arrangement,,0,"",D,"","","","","",,,,,,,,,,,,,,,,,,,,,
13578241,None But Jesus,4726186,"Good Friday, Consecration, Crucifixion, Declaration, Testimony, Praise, Presence","","February 08, 2022","","","","",Hillsong United,70,336,"",C,"",C,"","","",,,,,,,,,,,,,,,,,,,,,
13578242,None Like My Yahweh,,"","","January 30, 2022","","","","",Default Arrangement,,0,"",E,"
INTRO: | E | C#m | A | B |

VERSE 1:
     E
Who made the light by a word of His lips
  C#m
Who keeps on pouring out mercy like this
     A
Who calmed the storm in the sea 
                                       | E | B |
And who makes oceans part 
Who showed His favor to sinners and thieves
And saves not the good but the wretches like me
Who heals the lame 
                     And gives peace to a troubled heart


CHORUS:
             C#m                                 A
There is none like my Yahweh, None that can save
   E                                       B
None like my Jesus there's no greater name
C#m                                       A
None with Your beauty, and none with Your might, 
              | E | B |
Oh Lord
             C#m
There is none with Your love and 
  A
None with Your grace
  E                                 B
None left his glory to die in my place 
       C#m   A              E   B 
But you,           but you 


VERSE 2:
Who took the pain of my iniquity
With thorns on His head and chains on His feet
Who through the pain was thinking of me
Who gave their life just so I could be free
And when I deserved death who stood in my place
Who stood before God and pleaded my case
Who even now pours out His grace on me
COLUMN_BREAK

CHORUS

INTERLUDE:
| E | -II- | C#m | A |  E  | B | 


BRIDGE 1:    | C#m | A | E | B | <b>(x2) then</b> | B |
Jesus, my Jesus abandoned Your throne
Rejected and scorned you made my death Your own
God oh my God, You poured out your mercy on me
Blameless You took on a criminal's death
And poured out forgiveness with every last breath
It's finished, it's done. 
Sin is broken, You've won it all


BRIDGE 2:
               E
And the holes in Your hands have set me free 
                 A
And the chains that You bore are those lifted off me 
             E                                                           B
All my failures and fears are lifted away by You 
                C#m 
Now our freedom is found in the marks of your scars 
                  A
From the mountains we shout, ""Victory is ours!""
                  E                                                      B
You have won, you have won, Jesus has overcome


CHORUS <I>(Breakdown)</I>

VERSE 3:
Who will return on that glorious day
To take us home and take our suffering away
Bring rest to the restless and joy to the broken soul
Who'll end all trouble and wipe every tear
Abolish all anguish and ease every fear
     A                                                            | E | B | E
Who'll reign forever in peace and in majesty",E,"","","",,,,,,,,,,,,,,,,,,,,,
13578243,O Praise The Name (Anástasis),7037787,Easter,"","April 15, 2022","","","","",Academy Worship/Easter play,72,321,As written,"A, Ab, G","


INTRO: | Em /// Dsus D// Csus C// |  (x2)

VERSE 1: 
                  Em         
I cast my mind to Calvary
                        Am                     Em
Where Jesus bled and died for me.
    D            C                                 G/B
I see His wounds, His hands, His feet.
                  Am                   
My Savior on that 
             Em /// Dsus D// Csus C// 
cursed tree
C///

VERSE 2: (minor key like V1) 
His body bound and drenched in tears
They laid Him down in Joseph's tomb.
The entrance sealed by heavy stone
Messiah still and all alone 


VERSE 3: <I>(start soft  build on 2nd line)</I>
                       G          (4)
Then on the third at break of dawn,
                     Dsus              Em
The Son of heaven rose again.
                     C                              G
O trampled death where is your sting?
                   Dsus                        G
The angels roar for Christ the King

                                                                                                
COLUMN_BREAK

CHORUS:
      G                                 C             G
O praise the name of the Lord our God
     Em                      Dsus (9)  D
O praise His name forever    more
    G/B                              C               Em7
For endless days we will sing Your praise
        C           D4 , 3      G
Oh Lord, oh Lord our God      

NARRATOR:                                 

INSTRUMENTAL  CHORUS (x2) <I>(Building)</I>

CHORUS 2: (stay on G/ heavy crash)
      G                                 G             G
O praise the name of the Lord our God
     G                      Dsus (9)   D
O praise His name forever  more
    G/B                              C               Em7
For endless days we will sing Your praise
        C           D4 , 3      G 
Oh Lord, oh Lord our God     

CHORUS:
        C.           D4 ,3.      | Em /// |   (<I>to TAG</I>)  
Oh Lord, oh Lord our God     
                               
               
TAG:
        C           D4 , 3      G
Oh Lord, oh Lord our God ",G,"","",Style: Funeral,Hillsong Worship,72,321,As written,"A, G","


INTRO: | G  /  /  / | Bm7  /  C  / |  (x2)

VERSE 1: 
                  G         (4)
I cast my mind to Calvary
                    Dsus                   Em
Where Jesus bled and died for me.
                  C                                G
I see His wounds, His hands, His feet.
               Dsus                | G / / / | Bm7  /  C  / |
My Savior on that cursed tree


VERSE 2:
His body bound and drenched in tears
They laid Him down in Joseph's tomb.
The entrance sealed by heavy stone
Messiah still and all alone


CHORUS:
      G                                 C             G
O praise the name of the Lord our God
     Em                      Dsus (9)  D
O praise His name forever    more
    G/B                              C               Em7
For endless days we will sing Your praise
        C           D4 , 3   | G / / /  (| Bm7  /  C  / |) 
Oh Lord, oh Lord our God       (<I>to verses</I>)

                                   | Em / / / |   (<I>to TAG</I>)                                                               
COLUMN_BREAK





VERSE 3: <I>(Grooving)</I>
Then on the third at break of dawn,
The Son of heaven rose again.
O trampled death where is your sting?
The angels roar for Christ the King


(CHORUS)


VERSE 4: <i>(drop)</i>
He shall return in robes of white,
The blazing Son shall pierce the night.
And I will rise among the saints,
My gaze transfixed on Jesus' face


CONGREGATION CHORUS (x2) <I>(Building)</I>

CHORUS (x2) 
                (to TAG)..... 

TAG:
        C           D4 , 3      G
Oh Lord, oh Lord our God ",G,"","",Style: Funeral,,,,,,,,,,,,,,
13578245,Oceans,,"","","March 05, 2019","","","","",Default Arrangement,,0,"",D,"","","","","",,,,,,,,,,,,,,,,,,,,,
13578246,Oh How I Need You,,"","","February 23, 2021","","","","",Default Arrangement,,0,"",D,"",G,"","","",,,,,,,,,,,,,,,,,,,,,
13578248,Oh You Bring,5371341,", 5371341, Christian Life, Faith, Love, Salvation","",,"","","","",Default Arrangement,,0,"",G,"",G,"","","",,,,,,,,,,,,,,,,,,,,,
13578249,One Thing Remains,5508444,", Faithfulness, God's Love, Love","","July 14, 2021","","","","",Default Arrangement,,0,"",B,"",A,"","","",,,,,,,,,,,,,,,,,,,,,
